config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
148,none,none,none,xyz,none,abs,fft,9.017231,31.823211,34.523819,44.695723,48.860531,50.027874,34.862093
149,none,none,none,xyz,none,abs,corr,24.602111,36.297147,37.635658,39.421588,40.237892,40.481694,36.576182
150,none,none,none,xyz,none,abs,wavelet,10.776913,26.140829,27.433658,30.058572,30.902623,31.714478,26.732936
151,none,none,none,xyz,smooth,none,fft,22.686601,41.625695,43.692682,47.360025,48.860531,50.027874,42.309361
152,none,none,none,xyz,smooth,none,corr,24.496993,35.772986,36.957940,38.169750,38.866110,39.520135,36.001342
153,none,none,none,xyz,smooth,none,wavelet,11.693510,25.357901,27.147244,29.218894,29.733980,30.090768,25.889105
154,none,none,none,xyz,smooth,abs,fft,9.017231,31.823211,34.523819,44.695723,48.860531,50.027874,34.862093
155,none,none,none,xyz,smooth,abs,corr,24.602111,36.297147,37.635658,39.421588,40.237892,40.481694,36.576182
156,none,none,none,xyz,smooth,abs,wavelet,10.776913,26.140829,27.433658,30.058572,30.902623,31.714478,26.732936
157,none,none,none,xyz,bandpass,none,fft,22.686601,41.625695,43.692682,47.360025,48.860531,50.027874,42.309361
158,none,none,none,xyz,bandpass,none,corr,24.496993,35.772986,36.957940,38.169750,38.866110,39.520135,36.001342
159,none,none,none,xyz,bandpass,none,wavelet,11.693510,25.357901,27.147244,29.218894,29.733980,30.090768,25.889105
160,none,none,none,xyz,bandpass,abs,fft,9.017231,31.823211,34.523819,44.695723,48.860531,50.027874,34.862093
161,none,none,none,xyz,bandpass,abs,corr,24.602111,36.297147,37.635658,39.421588,40.237892,40.481694,36.576182
162,none,none,none,xyz,bandpass,abs,wavelet,10.776913,26.140829,27.433658,30.058572,30.902623,31.714478,26.732936
163,none,none,none,xyz,wavelet,none,fft,22.686601,41.625695,43.692682,47.360025,48.860531,50.027874,42.309361
164,none,none,none,xyz,wavelet,none,corr,24.496993,35.772986,36.957940,38.169750,38.866110,39.520135,36.001342
165,none,none,none,xyz,wavelet,none,wavelet,11.693510,25.357901,27.147244,29.218894,29.733980,30.090768,25.889105
166,none,none,none,xyz,wavelet,abs,fft,9.017231,31.823211,34.523819,44.695723,48.860531,50.027874,34.862093
167,none,none,none,xyz,wavelet,abs,corr,24.602111,36.297147,37.635658,39.421588,40.237892,40.481694,36.576182
168,none,none,none,xyz,wavelet,abs,wavelet,10.776913,26.140829,27.433658,30.058572,30.902623,31.714478,26.732936
169,none,none,pca,x,none,none,fft,19.019765,42.425897,46.026353,54.028887,58.529648,61.029901,44.715779
170,none,none,pca,x,none,none,corr,24.335476,35.595040,36.313205,38.395811,39.232573,39.840675,35.843798
171,none,none,pca,x,none,none,wavelet,15.402306,25.437719,26.428030,28.199285,30.635589,32.292962,25.831074
172,none,none,pca,x,none,abs,fft,0.014697,17.609933,9.501014,39.024326,42.525340,45.026353,24.583018
173,none,none,pca,x,none,abs,corr,27.538507,39.397452,39.675103,42.756976,46.035158,46.899772,39.743717
174,none,none,pca,x,none,abs,wavelet,7.319588,23.504232,23.700029,27.296309,30.859298,33.964221,24.376910
175,none,none,pca,x,smooth,none,fft,19.019765,42.425897,46.026353,54.028887,58.529648,61.029901,44.715779
176,none,none,pca,x,smooth,none,corr,24.335476,35.595040,36.313205,38.395811,39.232573,39.840675,35.843798
177,none,none,pca,x,smooth,none,wavelet,15.402306,25.437719,26.428030,28.199285,30.635589,32.292962,25.831074
178,none,none,pca,x,smooth,abs,fft,0.014697,17.609933,9.501014,39.024326,42.525340,45.026353,24.583018
179,none,none,pca,x,smooth,abs,corr,27.538507,39.397452,39.675103,42.756976,46.035158,46.899772,39.743717
180,none,none,pca,x,smooth,abs,wavelet,7.319588,23.504232,23.700029,27.296309,30.859298,33.964221,24.376910
181,none,none,pca,x,bandpass,none,fft,19.019765,42.425897,46.026353,54.028887,58.529648,61.029901,44.715779
182,none,none,pca,x,bandpass,none,corr,24.335476,35.595040,36.313205,38.395811,39.232573,39.840675,35.843798
183,none,none,pca,x,bandpass,none,wavelet,15.402306,25.437719,26.428030,28.199285,30.635589,32.292962,25.831074
184,none,none,pca,x,bandpass,abs,fft,0.014697,17.609933,9.501014,39.024326,42.525340,45.026353,24.583018
185,none,none,pca,x,bandpass,abs,corr,27.538507,39.397452,39.675103,42.756976,46.035158,46.899772,39.743717
186,none,none,pca,x,bandpass,abs,wavelet,7.319588,23.504232,23.700029,27.296309,30.859298,33.964221,24.376910
187,none,none,pca,x,wavelet,none,fft,19.019765,42.425897,46.026353,54.028887,58.529648,61.029901,44.715779
188,none,none,pca,x,wavelet,none,corr,24.335476,35.595040,36.313205,38.395811,39.232573,39.840675,35.843798
189,none,none,pca,x,wavelet,none,wavelet,15.402306,25.437719,26.428030,28.199285,30.635589,32.292962,25.831074
190,none,none,pca,x,wavelet,abs,fft,0.014697,17.609933,9.501014,39.024326,42.525340,45.026353,24.583018
191,none,none,pca,x,wavelet,abs,corr,27.538507,39.397452,39.675103,42.756976,46.035158,46.899772,39.743717
192,none,none,pca,x,wavelet,abs,wavelet,7.319588,23.504232,23.700029,27.296309,30.859298,33.964221,24.376910
193,none,none,pca,y,none,none,fft,17.019258,44.626455,49.027367,56.029394,60.529901,61.029901,47.151594
194,none,none,pca,y,none,none,corr,23.965654,34.380532,36.277221,37.049177,37.990783,38.475090,34.634746
195,none,none,pca,y,none,none,wavelet,5.733282,22.849780,25.961488,29.149208,29.620746,30.035138,24.016077
196,none,none,pca,y,none,abs,fft,0.015204,19.216471,13.001520,28.021792,49.527620,55.028887,25.815306
197,none,none,pca,y,none,abs,corr,24.512890,38.787680,40.514995,41.985233,43.329659,43.734712,39.144677
198,none,none,pca,y,none,abs,wavelet,18.507531,28.128149,28.190071,31.194964,33.818707,36.168331,28.495040
199,none,none,pca,y,smooth,none,fft,17.019258,44.626455,49.027367,56.029394,60.529901,61.029901,47.151594
200,none,none,pca,y,smooth,none,corr,23.965654,34.380532,36.277221,37.049177,37.990783,38.475090,34.634746
201,none,none,pca,y,smooth,none,wavelet,5.733282,22.849780,25.961488,29.149208,29.620746,30.035138,24.016077
202,none,none,pca,y,smooth,abs,fft,0.015204,19.216471,13.001520,28.021792,49.527620,55.028887,25.815306
203,none,none,pca,y,smooth,abs,corr,24.512890,38.787680,40.514995,41.985233,43.329659,43.734712,39.144677
204,none,none,pca,y,smooth,abs,wavelet,18.507531,28.128149,28.190071,31.194964,33.818707,36.168331,28.495040
205,none,none,pca,y,bandpass,none,fft,17.019258,44.626455,49.027367,56.029394,60.529901,61.029901,47.151594
206,none,none,pca,y,bandpass,none,corr,23.965654,34.380532,36.277221,37.049177,37.990783,38.475090,34.634746
207,none,none,pca,y,bandpass,none,wavelet,5.733282,22.849780,25.961488,29.149208,29.620746,30.035138,24.016077
208,none,none,pca,y,bandpass,abs,fft,0.015204,19.216471,13.001520,28.021792,49.527620,55.028887,25.815306
209,none,none,pca,y,bandpass,abs,corr,24.512890,38.787680,40.514995,41.985233,43.329659,43.734712,39.144677
210,none,none,pca,y,bandpass,abs,wavelet,18.507531,28.128149,28.190071,31.194964,33.818707,36.168331,28.495040
211,none,none,pca,y,wavelet,none,fft,17.019258,44.626455,49.027367,56.029394,60.529901,61.029901,47.151594
212,none,none,pca,y,wavelet,none,corr,23.965654,34.380532,36.277221,37.049177,37.990783,38.475090,34.634746
213,none,none,pca,y,wavelet,none,wavelet,5.733282,22.849780,25.961488,29.149208,29.620746,30.035138,24.016077
214,none,none,pca,y,wavelet,abs,fft,0.015204,19.216471,13.001520,28.021792,49.527620,55.028887,25.815306
215,none,none,pca,y,wavelet,abs,corr,24.512890,38.787680,40.514995,41.985233,43.329659,43.734712,39.144677
216,none,none,pca,y,wavelet,abs,wavelet,18.507531,28.128149,28.190071,31.194964,33.818707,36.168331,28.495040
217,none,none,pca,z,none,none,fft,1.015711,43.026049,49.028887,56.028887,59.529648,62.029901,46.750428
