noise_removal1,combination,selection,noise_removal2,transformation,core,err_min,err_mean,err_median,err_90prctile,err_max,rmse
wavelet,pca,xz,wavelet,abs,wavelet,"1,532545","56,040411","10,697932","31,294067","56,040411","19,807418"
wavelet,pca,xy,none,abs,wavelet,"1,018596","56,308625","10,716362","33,590304","56,308625","20,035016"
wavelet,pca,xy,smooth,abs,wavelet,"1,018596","56,308625","10,716362","33,590304","56,308625","20,035016"
wavelet,pca,xy,bandpass,abs,wavelet,"1,018596","56,308625","10,716362","33,590304","56,308625","20,035016"
wavelet,pca,xy,wavelet,abs,wavelet,"1,018596","56,308625","10,716362","33,590304","56,308625","20,035016"
wavelet,pca,xz,none,none,corr,"1,081125","21,206481","10,724786","20,253165","21,206481","12,68095"
wavelet,pca,xz,smooth,none,corr,"1,081125","21,206481","10,724786","20,253165","21,206481","12,68095"
wavelet,pca,xz,bandpass,none,corr,"1,081125","21,206481","10,724786","20,253165","21,206481","12,68095"
wavelet,pca,xz,wavelet,none,corr,"1,081125","21,206481","10,724786","20,253165","21,206481","12,68095"
none,pca,xyz,none,abs,fft,"0,495835","39,99342","10,744383","30,193763","39,99342","17,52818"
none,pca,xyz,smooth,abs,fft,"0,495835","39,99342","10,744383","30,193763","39,99342","17,52818"
none,pca,xyz,bandpass,abs,fft,"0,495835","39,99342","10,744383","30,193763","39,99342","17,52818"
none,pca,xyz,wavelet,abs,fft,"0,495835","39,99342","10,744383","30,193763","39,99342","17,52818"
none,pca,z,none,abs,wavelet,"0,358391","54,656637","10,746255","30,837268","54,656637","19,213733"
none,pca,z,smooth,abs,wavelet,"0,358391","54,656637","10,746255","30,837268","54,656637","19,213733"
none,pca,z,bandpass,abs,wavelet,"0,358391","54,656637","10,746255","30,837268","54,656637","19,213733"
none,pca,z,wavelet,abs,wavelet,"0,358391","54,656637","10,746255","30,837268","54,656637","19,213733"
wavelet,none,x,none,abs,fft,"0,9958","64,491706","10,754252","50,142073","64,491706","25,00035"
wavelet,none,x,smooth,abs,fft,"0,9958","64,491706","10,754252","50,142073","64,491706","25,00035"
wavelet,none,x,bandpass,abs,fft,"0,9958","64,491706","10,754252","50,142073","64,491706","25,00035"
wavelet,none,x,wavelet,abs,fft,"0,9958","64,491706","10,754252","50,142073","64,491706","25,00035"
wavelet,pca,z,none,none,corr,"1,728189","21,15289","10,77436","20,381916","21,15289","12,631363"
wavelet,pca,z,smooth,none,corr,"1,728189","21,15289","10,77436","20,381916","21,15289","12,631363"
wavelet,pca,z,bandpass,none,corr,"1,728189","21,15289","10,77436","20,381916","21,15289","12,631363"
wavelet,pca,z,wavelet,none,corr,"1,728189","21,15289","10,77436","20,381916","21,15289","12,631363"
smooth,none,xz,none,none,corr,"3,365871","22,040289","10,77634","21,518142","22,040289","13,896178"
smooth,none,xz,smooth,none,corr,"3,365871","22,040289","10,77634","21,518142","22,040289","13,896178"
smooth,none,xz,bandpass,none,corr,"3,365871","22,040289","10,77634","21,518142","22,040289","13,896178"
smooth,none,xz,wavelet,none,corr,"3,365871","22,040289","10,77634","21,518142","22,040289","13,896178"
smooth,pca,z,none,abs,wavelet,"1,896098","61,269489","10,782233","29,10851","61,269489","20,108462"
smooth,pca,z,smooth,abs,wavelet,"1,896098","61,269489","10,782233","29,10851","61,269489","20,108462"
smooth,pca,z,bandpass,abs,wavelet,"1,896098","61,269489","10,782233","29,10851","61,269489","20,108462"
smooth,pca,z,wavelet,abs,wavelet,"1,896098","61,269489","10,782233","29,10851","61,269489","20,108462"
smooth,none,x,none,none,corr,"2,764446","24,101956","10,870018","22,456291","24,101956","14,180958"
smooth,none,x,smooth,none,corr,"2,764446","24,101956","10,870018","22,456291","24,101956","14,180958"
smooth,none,x,bandpass,none,corr,"2,764446","24,101956","10,870018","22,456291","24,101956","14,180958"
smooth,none,x,wavelet,none,corr,"2,764446","24,101956","10,870018","22,456291","24,101956","14,180958"
smooth,ica,z,none,abs,corr,"2,32388","23,822101","10,88113","22,974286","23,822101","14,189049"
smooth,ica,z,smooth,abs,corr,"2,32388","23,822101","10,88113","22,974286","23,822101","14,189049"
smooth,ica,z,bandpass,abs,corr,"2,32388","23,822101","10,88113","22,974286","23,822101","14,189049"
smooth,ica,z,wavelet,abs,corr,"2,32388","23,822101","10,88113","22,974286","23,822101","14,189049"
wavelet,pca,xy,none,none,corr,"1,398559","20,725176","10,905361","20,020423","20,725176","12,647609"
wavelet,pca,xy,smooth,none,corr,"1,398559","20,725176","10,905361","20,020423","20,725176","12,647609"
wavelet,pca,xy,bandpass,none,corr,"1,398559","20,725176","10,905361","20,020423","20,725176","12,647609"
wavelet,pca,xy,wavelet,none,corr,"1,398559","20,725176","10,905361","20,020423","20,725176","12,647609"
wavelet,none,z,none,none,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","22,561116"
wavelet,none,z,none,abs,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","26,145829"
wavelet,none,z,smooth,none,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","22,561116"
wavelet,none,z,smooth,abs,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","26,145829"
wavelet,none,z,bandpass,none,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","22,561116"
wavelet,none,z,bandpass,abs,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","26,145829"
wavelet,none,z,wavelet,none,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","22,561116"
wavelet,none,z,wavelet,abs,wavelet,"1,184648","50,173453","10,922043","49,773681","50,173453","26,145829"
wavelet,none,z,none,none,corr,"1,373147","23,224013","10,929653","21,112818","23,224013","13,775608"
wavelet,none,z,smooth,none,corr,"1,373147","23,224013","10,929653","21,112818","23,224013","13,775608"
wavelet,none,z,bandpass,none,corr,"1,373147","23,224013","10,929653","21,112818","23,224013","13,775608"
wavelet,none,z,wavelet,none,corr,"1,373147","23,224013","10,929653","21,112818","23,224013","13,775608"
wavelet,none,z,none,abs,corr,"2,269259","23,470931","10,929653","23,298089","23,470931","14,209718"
wavelet,none,z,smooth,abs,corr,"2,269259","23,470931","10,929653","23,298089","23,470931","14,209718"
wavelet,none,z,bandpass,abs,corr,"2,269259","23,470931","10,929653","23,298089","23,470931","14,209718"
wavelet,none,z,wavelet,abs,corr,"2,269259","23,470931","10,929653","23,298089","23,470931","14,209718"
smooth,none,z,none,none,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700374"
smooth,none,z,none,abs,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700885"
smooth,none,z,smooth,none,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700374"
smooth,none,z,smooth,abs,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700885"
smooth,none,z,bandpass,none,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700374"
smooth,none,z,bandpass,abs,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700885"
smooth,none,z,wavelet,none,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700374"
smooth,none,z,wavelet,abs,corr,"3,967297","21,18585","10,971182","20,942162","21,18585","13,700885"
none,ica,x,none,abs,corr,"2,404762","19,553446","10,972834","18,748661","19,553446","12,60421"
none,ica,x,smooth,abs,corr,"2,404762","19,553446","10,972834","18,748661","19,553446","12,60421"
none,ica,x,bandpass,abs,corr,"2,404762","19,553446","10,972834","18,748661","19,553446","12,60421"
none,ica,x,wavelet,abs,corr,"2,404762","19,553446","10,972834","18,748661","19,553446","12,60421"
none,ica,x,none,none,corr,"2,404762","21,782587","10,972834","19,624848","21,782587","12,965236"
none,ica,x,smooth,none,corr,"2,404762","21,782587","10,972834","19,624848","21,782587","12,965236"
none,ica,x,bandpass,none,corr,"2,404762","21,782587","10,972834","19,624848","21,782587","12,965236"
none,ica,x,wavelet,none,corr,"2,404762","21,782587","10,972834","19,624848","21,782587","12,965236"
none,pca,y,none,abs,fft,"0,504095","50,992021","10,994855","32,443417","50,992021","18,522645"
none,pca,y,smooth,abs,fft,"0,504095","50,992021","10,994855","32,443417","50,992021","18,522645"
none,pca,y,bandpass,abs,fft,"0,504095","50,992021","10,994855","32,443417","50,992021","18,522645"
none,pca,y,wavelet,abs,fft,"0,504095","50,992021","10,994855","32,443417","50,992021","18,522645"
wavelet,pca,y,none,abs,fft,"0,504935","50,992021","10,994855","35,943417","50,992021","19,923371"
wavelet,pca,y,smooth,abs,fft,"0,504935","50,992021","10,994855","35,943417","50,992021","19,923371"
wavelet,pca,y,bandpass,abs,fft,"0,504935","50,992021","10,994855","35,943417","50,992021","19,923371"
wavelet,pca,y,wavelet,abs,fft,"0,504935","50,992021","10,994855","35,943417","50,992021","19,923371"
none,none,xy,none,none,corr,"3,195065","21,522834","11,011963","19,992562","21,522834","13,425574"
none,none,xy,smooth,none,corr,"3,195065","21,522834","11,011963","19,992562","21,522834","13,425574"
none,none,xy,bandpass,none,corr,"3,195065","21,522834","11,011963","19,992562","21,522834","13,425574"
none,none,xy,wavelet,none,corr,"3,195065","21,522834","11,011963","19,992562","21,522834","13,425574"
smooth,pca,x,none,none,corr,"0,275369","19,767082","11,014834","18,871104","19,767082","12,639631"
smooth,pca,x,smooth,none,corr,"0,275369","19,767082","11,014834","18,871104","19,767082","12,639631"
smooth,pca,x,bandpass,none,corr,"0,275369","19,767082","11,014834","18,871104","19,767082","12,639631"
smooth,pca,x,wavelet,none,corr,"0,275369","19,767082","11,014834","18,871104","19,767082","12,639631"
none,none,z,none,none,corr,"3,546556","22,967948","11,061321","22,829797","22,967948","14,099782"
none,none,z,smooth,none,corr,"3,546556","22,967948","11,061321","22,829797","22,967948","14,099782"
none,none,z,bandpass,none,corr,"3,546556","22,967948","11,061321","22,829797","22,967948","14,099782"
none,none,z,wavelet,none,corr,"3,546556","22,967948","11,061321","22,829797","22,967948","14,099782"
none,none,z,none,abs,corr,"3,546556","23,544297","11,061321","23,140852","23,544297","14,184704"
none,none,z,smooth,abs,corr,"3,546556","23,544297","11,061321","23,140852","23,544297","14,184704"
none,none,z,bandpass,abs,corr,"3,546556","23,544297","11,061321","23,140852","23,544297","14,184704"
none,none,z,wavelet,abs,corr,"3,546556","23,544297","11,061321","23,140852","23,544297","14,184704"
wavelet,pca,y,none,abs,corr,"2,916948","26,005486","11,123384","25,087743","26,005486","15,306477"
wavelet,pca,y,smooth,abs,corr,"2,916948","26,005486","11,123384","25,087743","26,005486","15,306477"
wavelet,pca,y,bandpass,abs,corr,"2,916948","26,005486","11,123384","25,087743","26,005486","15,306477"
wavelet,pca,y,wavelet,abs,corr,"2,916948","26,005486","11,123384","25,087743","26,005486","15,306477"
smooth,pca,xz,none,abs,corr,"3,572934","25,202197","11,147408","25,109002","25,202197","15,617553"
smooth,pca,xz,smooth,abs,corr,"3,572934","25,202197","11,147408","25,109002","25,202197","15,617553"
smooth,pca,xz,bandpass,abs,corr,"3,572934","25,202197","11,147408","25,109002","25,202197","15,617553"
smooth,pca,xz,wavelet,abs,corr,"3,572934","25,202197","11,147408","25,109002","25,202197","15,617553"
none,pca,xy,none,none,corr,"2,040809","21,327317","11,186999","20,633271","21,327317","12,884451"
none,pca,xy,smooth,none,corr,"2,040809","21,327317","11,186999","20,633271","21,327317","12,884451"
none,pca,xy,bandpass,none,corr,"2,040809","21,327317","11,186999","20,633271","21,327317","12,884451"
none,pca,xy,wavelet,none,corr,"2,040809","21,327317","11,186999","20,633271","21,327317","12,884451"
wavelet,ica,xz,none,abs,wavelet,"1,490325","57,205316","11,189865","29,670651","57,205316","19,068815"
wavelet,ica,xz,smooth,abs,wavelet,"1,490325","57,205316","11,189865","29,670651","57,205316","19,068815"
wavelet,ica,xz,bandpass,abs,wavelet,"1,490325","57,205316","11,189865","29,670651","57,205316","19,068815"
wavelet,ica,xz,wavelet,abs,wavelet,"1,490325","57,205316","11,189865","29,670651","57,205316","19,068815"
wavelet,pca,xy,none,abs,fft,"0,245013","49,492126","11,244488","38,643228","49,492126","19,912073"
wavelet,pca,xy,smooth,abs,fft,"0,245013","49,492126","11,244488","38,643228","49,492126","19,912073"
wavelet,pca,xy,bandpass,abs,fft,"0,245013","49,492126","11,244488","38,643228","49,492126","19,912073"
wavelet,pca,xy,wavelet,abs,fft,"0,245013","49,492126","11,244488","38,643228","49,492126","19,912073"
bandpass,ica,x,none,abs,fft,"1,0042","24,504095","11,254147","20,647407","24,504095","12,352669"
bandpass,ica,x,smooth,abs,fft,"1,0042","24,504095","11,254147","20,647407","24,504095","12,352669"
bandpass,ica,x,bandpass,abs,fft,"1,0042","24,504095","11,254147","20,647407","24,504095","12,352669"
bandpass,ica,x,wavelet,abs,fft,"1,0042","24,504095","11,254147","20,647407","24,504095","12,352669"
wavelet,ica,y,none,abs,corr,"2,491885","23,796281","11,303878","22,676448","23,796281","14,67346"
wavelet,ica,y,smooth,abs,corr,"2,491885","23,796281","11,303878","22,676448","23,796281","14,67346"
wavelet,ica,y,bandpass,abs,corr,"2,491885","23,796281","11,303878","22,676448","23,796281","14,67346"
wavelet,ica,y,wavelet,abs,corr,"2,491885","23,796281","11,303878","22,676448","23,796281","14,67346"
wavelet,pca,xyz,none,none,corr,"1,970023","20,867747","11,309191","20,140921","20,867747","12,604254"
wavelet,pca,xyz,smooth,none,corr,"1,970023","20,867747","11,309191","20,140921","20,867747","12,604254"
wavelet,pca,xyz,bandpass,none,corr,"1,970023","20,867747","11,309191","20,140921","20,867747","12,604254"
wavelet,pca,xyz,wavelet,none,corr,"1,970023","20,867747","11,309191","20,140921","20,867747","12,604254"
none,pca,xyz,none,none,corr,"1,746101","21,436744","11,324826","20,222355","21,436744","12,639977"
none,pca,xyz,smooth,none,corr,"1,746101","21,436744","11,324826","20,222355","21,436744","12,639977"
none,pca,xyz,bandpass,none,corr,"1,746101","21,436744","11,324826","20,222355","21,436744","12,639977"
none,pca,xyz,wavelet,none,corr,"1,746101","21,436744","11,324826","20,222355","21,436744","12,639977"
smooth,none,xyz,none,abs,corr,"4,702125","22,745332","11,335512","21,575426","22,745332","14,303909"
smooth,none,xyz,smooth,abs,corr,"4,702125","22,745332","11,335512","21,575426","22,745332","14,303909"
smooth,none,xyz,bandpass,abs,corr,"4,702125","22,745332","11,335512","21,575426","22,745332","14,303909"
smooth,none,xyz,wavelet,abs,corr,"4,702125","22,745332","11,335512","21,575426","22,745332","14,303909"
none,ica,xy,none,none,corr,"2,487989","21,70111","11,336921","20,636851","21,70111","13,617679"
none,ica,xy,smooth,none,corr,"2,487989","21,70111","11,336921","20,636851","21,70111","13,617679"
none,ica,xy,bandpass,none,corr,"2,487989","21,70111","11,336921","20,636851","21,70111","13,617679"
none,ica,xy,wavelet,none,corr,"2,487989","21,70111","11,336921","20,636851","21,70111","13,617679"
none,none,xz,none,abs,corr,"3,331244","23,912702","11,341556","22,523545","23,912702","14,21638"
none,none,xz,smooth,abs,corr,"3,331244","23,912702","11,341556","22,523545","23,912702","14,21638"
none,none,xz,bandpass,abs,corr,"3,331244","23,912702","11,341556","22,523545","23,912702","14,21638"
none,none,xz,wavelet,abs,corr,"3,331244","23,912702","11,341556","22,523545","23,912702","14,21638"
none,pca,x,none,abs,wavelet,"0,669057","57,34195","11,369647","31,505961","57,34195","19,743896"
none,pca,x,smooth,abs,wavelet,"0,669057","57,34195","11,369647","31,505961","57,34195","19,743896"
none,pca,x,bandpass,abs,wavelet,"0,669057","57,34195","11,369647","31,505961","57,34195","19,743896"
none,pca,x,wavelet,abs,wavelet,"0,669057","57,34195","11,369647","31,505961","57,34195","19,743896"
bandpass,none,yz,none,abs,fft,"1,754147","25,244593","11,374449","21,051501","25,244593","13,531762"
bandpass,none,yz,smooth,abs,fft,"1,754147","25,244593","11,374449","21,051501","25,244593","13,531762"
bandpass,none,yz,bandpass,abs,fft,"1,754147","25,244593","11,374449","21,051501","25,244593","13,531762"
bandpass,none,yz,wavelet,abs,fft,"1,754147","25,244593","11,374449","21,051501","25,244593","13,531762"
bandpass,ica,xz,none,abs,fft,"0,754357","24,504095","11,374869","24,322149","24,504095","13,122994"
bandpass,ica,xz,smooth,abs,fft,"0,754357","24,504095","11,374869","24,322149","24,504095","13,122994"
bandpass,ica,xz,bandpass,abs,fft,"0,754357","24,504095","11,374869","24,322149","24,504095","13,122994"
bandpass,ica,xz,wavelet,abs,fft,"0,754357","24,504095","11,374869","24,322149","24,504095","13,122994"
none,none,y,none,none,corr,"2,066331","20,921731","11,428197","19,672813","20,921731","13,225243"
none,none,y,smooth,none,corr,"2,066331","20,921731","11,428197","19,672813","20,921731","13,225243"
none,none,y,bandpass,none,corr,"2,066331","20,921731","11,428197","19,672813","20,921731","13,225243"
none,none,y,wavelet,none,corr,"2,066331","20,921731","11,428197","19,672813","20,921731","13,225243"
smooth,ica,yz,none,abs,corr,"3,821734","23,085772","11,436622","22,036109","23,085772","14,11565"
smooth,ica,yz,smooth,abs,corr,"3,821734","23,085772","11,436622","22,036109","23,085772","14,11565"
smooth,ica,yz,bandpass,abs,corr,"3,821734","23,085772","11,436622","22,036109","23,085772","14,11565"
smooth,ica,yz,wavelet,abs,corr,"3,821734","23,085772","11,436622","22,036109","23,085772","14,11565"
smooth,pca,xyz,none,abs,corr,"4,439764","25,424026","11,450047","24,142802","25,424026","15,366249"
smooth,pca,xyz,smooth,abs,corr,"4,439764","25,424026","11,450047","24,142802","25,424026","15,366249"
smooth,pca,xyz,bandpass,abs,corr,"4,439764","25,424026","11,450047","24,142802","25,424026","15,366249"
smooth,pca,xyz,wavelet,abs,corr,"4,439764","25,424026","11,450047","24,142802","25,424026","15,366249"
bandpass,none,xyz,none,abs,fft,"2,00413","21,00434","11,50413","20,297431","21,00434","12,644156"
bandpass,none,xyz,smooth,abs,fft,"2,00413","21,00434","11,50413","20,297431","21,00434","12,644156"
bandpass,none,xyz,bandpass,abs,fft,"2,00413","21,00434","11,50413","20,297431","21,00434","12,644156"
