noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
bandpass,none,ica,yz,smooth,none,fft,"0,982516","47,027367","20,523059","31,02458","43,026252","47,027367","25,559094"
bandpass,none,ica,yz,bandpass,none,fft,"0,982516","47,027367","20,523059","31,02458","43,026252","47,027367","25,559094"
bandpass,none,ica,yz,wavelet,none,fft,"0,982516","47,027367","20,523059","31,02458","43,026252","47,027367","25,559094"
smooth,abs,ica,xyz,none,abs,fft,"0,684067","57,363065","20,523059","37,357997","43,892378","57,363065","28,032342"
smooth,abs,ica,xyz,smooth,abs,fft,"0,684067","57,363065","20,523059","37,357997","43,892378","57,363065","28,032342"
smooth,abs,ica,xyz,bandpass,abs,fft,"0,684067","57,363065","20,523059","37,357997","43,892378","57,363065","28,032342"
smooth,abs,ica,xyz,wavelet,abs,fft,"0,684067","57,363065","20,523059","37,357997","43,892378","57,363065","28,032342"
bandpass,none,none,xyz,none,none,fft,"1,016724","59,029901","20,85445","31,356477","43,461139","59,029901","26,80992"
bandpass,none,none,xyz,smooth,none,fft,"1,016724","59,029901","20,85445","31,356477","43,461139","59,029901","26,80992"
bandpass,none,none,xyz,bandpass,none,fft,"1,016724","59,029901","20,85445","31,356477","43,461139","59,029901","26,80992"
bandpass,none,none,xyz,wavelet,none,fft,"1,016724","59,029901","20,85445","31,356477","43,461139","59,029901","26,80992"
bandpass,abs,ica,x,none,none,wavelet,"1,620279","86,653427","20,92824","32,564503","53,891031","86,653427","31,569579"
bandpass,abs,ica,x,smooth,none,wavelet,"1,620279","86,653427","20,92824","32,564503","53,891031","86,653427","31,569579"
bandpass,abs,ica,x,bandpass,none,wavelet,"1,620279","86,653427","20,92824","32,564503","53,891031","86,653427","31,569579"
bandpass,abs,ica,x,wavelet,none,wavelet,"1,620279","86,653427","20,92824","32,564503","53,891031","86,653427","31,569579"
smooth,none,none,xz,none,none,fft,"0,017738","58,029901","21,020652","33,022806","44,92762","58,029901","27,574248"
smooth,none,none,xz,smooth,none,fft,"0,017738","58,029901","21,020652","33,022806","44,92762","58,029901","27,574248"
smooth,none,none,xz,bandpass,none,fft,"0,017738","58,029901","21,020652","33,022806","44,92762","58,029901","27,574248"
smooth,none,none,xz,wavelet,none,fft,"0,017738","58,029901","21,020652","33,022806","44,92762","58,029901","27,574248"
smooth,none,ica,yz,none,abs,fft,"0,984796","59,029901","21,023946","40,02762","56,329597","59,029901","31,470442"
smooth,none,ica,yz,smooth,abs,fft,"0,984796","59,029901","21,023946","40,02762","56,329597","59,029901","31,470442"
smooth,none,ica,yz,bandpass,abs,fft,"0,984796","59,029901","21,023946","40,02762","56,329597","59,029901","31,470442"
smooth,none,ica,yz,wavelet,abs,fft,"0,984796","59,029901","21,023946","40,02762","56,329597","59,029901","31,470442"
none,none,none,xyz,none,none,fft,"0,348875","57,363065","21,188121","29,356477","35,991517","57,363065","25,061702"
none,none,none,xyz,smooth,none,fft,"0,348875","57,363065","21,188121","29,356477","35,991517","57,363065","25,061702"
none,none,none,xyz,bandpass,none,fft,"0,348875","57,363065","21,188121","29,356477","35,991517","57,363065","25,061702"
none,none,none,xyz,wavelet,none,fft,"0,348875","57,363065","21,188121","29,356477","35,991517","57,363065","25,061702"
smooth,abs,ica,xyz,none,none,fft,"1,315933","57,363065","21,188628","36,691669","50,527975","57,363065","28,505358"
smooth,abs,ica,xyz,smooth,none,fft,"1,315933","57,363065","21,188628","36,691669","50,527975","57,363065","28,505358"
smooth,abs,ica,xyz,bandpass,none,fft,"1,315933","57,363065","21,188628","36,691669","50,527975","57,363065","28,505358"
smooth,abs,ica,xyz,wavelet,none,fft,"1,315933","57,363065","21,188628","36,691669","50,527975","57,363065","28,505358"
bandpass,none,ica,x,none,abs,wavelet,"2,091032","86,651645","21,44592","39,950534","62,62314","86,651645","33,594802"
bandpass,none,ica,x,smooth,abs,wavelet,"2,091032","86,651645","21,44592","39,950534","62,62314","86,651645","33,594802"
bandpass,none,ica,x,bandpass,abs,wavelet,"2,091032","86,651645","21,44592","39,950534","62,62314","86,651645","33,594802"
bandpass,none,ica,x,wavelet,abs,wavelet,"2,091032","86,651645","21,44592","39,950534","62,62314","86,651645","33,594802"
smooth,abs,ica,xy,none,none,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,531502"
smooth,abs,ica,xy,none,abs,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,42987"
smooth,abs,ica,xy,smooth,none,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,531502"
smooth,abs,ica,xy,smooth,abs,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,42987"
smooth,abs,ica,xy,bandpass,none,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,531502"
smooth,abs,ica,xy,bandpass,abs,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,42987"
smooth,abs,ica,xy,wavelet,none,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,531502"
smooth,abs,ica,xy,wavelet,abs,fft,"0,982516","59,029901","21,520779","33,026353","53,629065","59,029901","29,42987"
bandpass,none,none,z,none,none,fft,"0,018751","59,029901","21,520779","42,025847","52,928533","59,029901","30,682251"
bandpass,none,none,z,smooth,none,fft,"0,018751","59,029901","21,520779","42,025847","52,928533","59,029901","30,682251"
bandpass,none,none,z,bandpass,none,fft,"0,018751","59,029901","21,520779","42,025847","52,928533","59,029901","30,682251"
bandpass,none,none,z,wavelet,none,fft,"0,018751","59,029901","21,520779","42,025847","52,928533","59,029901","30,682251"
none,none,ica,yz,none,abs,fft,"0,015457","58,029648","21,521032","34,023819","46,026328","58,029648","27,700298"
none,none,ica,yz,smooth,abs,fft,"0,015457","58,029648","21,521032","34,023819","46,026328","58,029648","27,700298"
none,none,ica,yz,bandpass,abs,fft,"0,015457","58,029648","21,521032","34,023819","46,026328","58,029648","27,700298"
none,none,ica,yz,wavelet,abs,fft,"0,015457","58,029648","21,521032","34,023819","46,026328","58,029648","27,700298"
none,none,ica,xz,none,none,fft,"0,984289","58,029901","21,521159","38,025086","55,628887","58,029901","30,518699"
none,none,ica,xz,smooth,none,fft,"0,984289","58,029901","21,521159","38,025086","55,628887","58,029901","30,518699"
none,none,ica,xz,bandpass,none,fft,"0,984289","58,029901","21,521159","38,025086","55,628887","58,029901","30,518699"
none,none,ica,xz,wavelet,none,fft,"0,984289","58,029901","21,521159","38,025086","55,628887","58,029901","30,518699"
smooth,abs,pca,z,none,none,fft,"0,015711","59,029901","21,521285","44,02686","57,029546","59,029901","33,216504"
smooth,abs,pca,z,smooth,none,fft,"0,015711","59,029901","21,521285","44,02686","57,029546","59,029901","33,216504"
smooth,abs,pca,z,bandpass,none,fft,"0,015711","59,029901","21,521285","44,02686","57,029546","59,029901","33,216504"
smooth,abs,pca,z,wavelet,none,fft,"0,015711","59,029901","21,521285","44,02686","57,029546","59,029901","33,216504"
wavelet,none,pca,xy,none,none,fft,"0,015711","55,029394","21,521665","38,027367","46,227392","55,029394","27,746765"
wavelet,none,pca,xy,smooth,none,fft,"0,015711","55,029394","21,521665","38,027367","46,227392","55,029394","27,746765"
wavelet,none,pca,xy,bandpass,none,fft,"0,015711","55,029394","21,521665","38,027367","46,227392","55,029394","27,746765"
wavelet,none,pca,xy,wavelet,none,fft,"0,015711","55,029394","21,521665","38,027367","46,227392","55,029394","27,746765"
smooth,none,none,xz,none,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,none,none,xz,smooth,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,none,none,xz,bandpass,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,none,none,xz,wavelet,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,none,none,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,none,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,smooth,none,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,smooth,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,bandpass,none,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,bandpass,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,wavelet,none,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,none,xz,wavelet,abs,fft,"0,982516","57,029648","21,522046","31,024073","40,525973","57,029648","26,766003"
smooth,abs,ica,x,none,abs,fft,"0,015204","59,029901","21,522046","44,02686","56,329749","59,029901","33,352783"
smooth,abs,ica,x,smooth,abs,fft,"0,015204","59,029901","21,522046","44,02686","56,329749","59,029901","33,352783"
smooth,abs,ica,x,bandpass,abs,fft,"0,015204","59,029901","21,522046","44,02686","56,329749","59,029901","33,352783"
smooth,abs,ica,x,wavelet,abs,fft,"0,015204","59,029901","21,522046","44,02686","56,329749","59,029901","33,352783"
none,none,ica,xz,none,abs,fft,"0,984289","58,029901","21,523439","30,026607","47,327468","58,029901","28,218785"
none,none,ica,xz,smooth,abs,fft,"0,984289","58,029901","21,523439","30,026607","47,327468","58,029901","28,218785"
none,none,ica,xz,bandpass,abs,fft,"0,984289","58,029901","21,523439","30,026607","47,327468","58,029901","28,218785"
none,none,ica,xz,wavelet,abs,fft,"0,984289","58,029901","21,523439","30,026607","47,327468","58,029901","28,218785"
bandpass,none,ica,xz,none,abs,wavelet,"3,568212","64,964179","21,586839","32,660812","46,536707","64,964179","29,099655"
bandpass,none,ica,xz,smooth,abs,wavelet,"3,568212","64,964179","21,586839","32,660812","46,536707","64,964179","29,099655"
bandpass,none,ica,xz,bandpass,abs,wavelet,"3,568212","64,964179","21,586839","32,660812","46,536707","64,964179","29,099655"
bandpass,none,ica,xz,wavelet,abs,wavelet,"3,568212","64,964179","21,586839","32,660812","46,536707","64,964179","29,099655"
bandpass,abs,ica,z,none,none,wavelet,"4,136555","67,568566","21,826053","36,413373","50,082316","67,568566","31,006596"
bandpass,abs,ica,z,smooth,none,wavelet,"4,136555","67,568566","21,826053","36,413373","50,082316","67,568566","31,006596"
bandpass,abs,ica,z,bandpass,none,wavelet,"4,136555","67,568566","21,826053","36,413373","50,082316","67,568566","31,006596"
bandpass,abs,ica,z,wavelet,none,wavelet,"4,136555","67,568566","21,826053","36,413373","50,082316","67,568566","31,006596"
none,none,ica,xyz,none,none,fft,"0,984289","57,69623","21,85597","36,691162","43,06119","57,69623","28,230996"
none,none,ica,xyz,smooth,none,fft,"0,984289","57,69623","21,85597","36,691162","43,06119","57,69623","28,230996"
none,none,ica,xyz,bandpass,none,fft,"0,984289","57,69623","21,85597","36,691162","43,06119","57,69623","28,230996"
none,none,ica,xyz,wavelet,none,fft,"0,984289","57,69623","21,85597","36,691162","43,06119","57,69623","28,230996"
none,none,ica,xy,none,none,fft,"0,017991","58,029901","22,022552","33,023819","45,927266","58,029901","27,270994"
none,none,ica,xy,smooth,none,fft,"0,017991","58,029901","22,022552","33,023819","45,927266","58,029901","27,270994"
none,none,ica,xy,bandpass,none,fft,"0,017991","58,029901","22,022552","33,023819","45,927266","58,029901","27,270994"
none,none,ica,xy,wavelet,none,fft,"0,017991","58,029901","22,022552","33,023819","45,927266","58,029901","27,270994"
none,none,none,xz,none,none,fft,"0,017738","58,029901","22,023819","34,024326","46,32762","58,029901","28,981888"
none,none,none,xz,smooth,none,fft,"0,017738","58,029901","22,023819","34,024326","46,32762","58,029901","28,981888"
none,none,none,xz,bandpass,none,fft,"0,017738","58,029901","22,023819","34,024326","46,32762","58,029901","28,981888"
none,none,none,xz,wavelet,none,fft,"0,017738","58,029901","22,023819","34,024326","46,32762","58,029901","28,981888"
bandpass,abs,ica,xz,none,none,wavelet,"5,696329","70,644583","22,163053","33,736849","46,395281","70,644583","30,263421"
bandpass,abs,ica,xz,smooth,none,wavelet,"5,696329","70,644583","22,163053","33,736849","46,395281","70,644583","30,263421"
bandpass,abs,ica,xz,bandpass,none,wavelet,"5,696329","70,644583","22,163053","33,736849","46,395281","70,644583","30,263421"
bandpass,abs,ica,xz,wavelet,none,wavelet,"5,696329","70,644583","22,163053","33,736849","46,395281","70,644583","30,263421"
bandpass,none,pca,xy,none,none,fft,"0,982516","54,028634","22,521412","32,022552","45,627088","54,028634","26,645344"
bandpass,none,pca,xy,smooth,none,fft,"0,982516","54,028634","22,521412","32,022552","45,627088","54,028634","26,645344"
bandpass,none,pca,xy,bandpass,none,fft,"0,982516","54,028634","22,521412","32,022552","45,627088","54,028634","26,645344"
bandpass,none,pca,xy,wavelet,none,fft,"0,982516","54,028634","22,521412","32,022552","45,627088","54,028634","26,645344"
bandpass,none,ica,x,none,none,fft,"0,982262","59,029901","22,521539","47,029394","56,029546","59,029901","33,769099"
bandpass,none,ica,x,smooth,none,fft,"0,982262","59,029901","22,521539","47,029394","56,029546","59,029901","33,769099"
bandpass,none,ica,x,bandpass,none,fft,"0,982262","59,029901","22,521539","47,029394","56,029546","59,029901","33,769099"
bandpass,none,ica,x,wavelet,none,fft,"0,982262","59,029901","22,521539","47,029394","56,029546","59,029901","33,769099"
smooth,none,ica,xyz,none,none,fft,"0,984796","57,363065","22,688121","37,359011","51,22833","57,363065","29,529272"
smooth,none,ica,xyz,none,abs,fft,"0,984796","57,363065","22,688121","37,691669","51,22833","57,363065","29,566362"
smooth,none,ica,xyz,smooth,none,fft,"0,984796","57,363065","22,688121","37,359011","51,22833","57,363065","29,529272"
smooth,none,ica,xyz,smooth,abs,fft,"0,984796","57,363065","22,688121","37,691669","51,22833","57,363065","29,566362"
smooth,none,ica,xyz,bandpass,none,fft,"0,984796","57,363065","22,688121","37,359011","51,22833","57,363065","29,529272"
smooth,none,ica,xyz,bandpass,abs,fft,"0,984796","57,363065","22,688121","37,691669","51,22833","57,363065","29,566362"
smooth,none,ica,xyz,wavelet,none,fft,"0,984796","57,363065","22,688121","37,359011","51,22833","57,363065","29,529272"
smooth,none,ica,xyz,wavelet,abs,fft,"0,984796","57,363065","22,688121","37,691669","51,22833","57,363065","29,566362"
bandpass,none,ica,z,none,abs,wavelet,"3,126057","64,857431","22,746673","29,603336","37,802713","64,857431","27,17934"
bandpass,none,ica,z,smooth,abs,wavelet,"3,126057","64,857431","22,746673","29,603336","37,802713","64,857431","27,17934"
bandpass,none,ica,z,bandpass,abs,wavelet,"3,126057","64,857431","22,746673","29,603336","37,802713","64,857431","27,17934"
bandpass,none,ica,z,wavelet,abs,wavelet,"3,126057","64,857431","22,746673","29,603336","37,802713","64,857431","27,17934"
bandpass,abs,ica,z,none,abs,wavelet,"1,64817","71,427366","22,791994","40,686151","50,319819","71,427366","32,451652"
bandpass,abs,ica,z,smooth,abs,wavelet,"1,64817","71,427366","22,791994","40,686151","50,319819","71,427366","32,451652"
bandpass,abs,ica,z,bandpass,abs,wavelet,"1,64817","71,427366","22,791994","40,686151","50,319819","71,427366","32,451652"
bandpass,abs,ica,z,wavelet,abs,wavelet,"1,64817","71,427366","22,791994","40,686151","50,319819","71,427366","32,451652"
bandpass,none,ica,xy,none,abs,wavelet,"3,492692","66,379414","23,017443","35,632234","54,346336","66,379414","31,30528"
bandpass,none,ica,xy,smooth,abs,wavelet,"3,492692","66,379414","23,017443","35,632234","54,346336","66,379414","31,30528"
bandpass,none,ica,xy,bandpass,abs,wavelet,"3,492692","66,379414","23,017443","35,632234","54,346336","66,379414","31,30528"
bandpass,none,ica,xy,wavelet,abs,wavelet,"3,492692","66,379414","23,017443","35,632234","54,346336","66,379414","31,30528"
smooth,none,ica,xy,none,abs,fft,"0,984796","58,029901","23,021412","38,028381","54,928862","58,029901","30,891939"
smooth,none,ica,xy,smooth,abs,fft,"0,984796","58,029901","23,021412","38,028381","54,928862","58,029901","30,891939"
smooth,none,ica,xy,bandpass,abs,fft,"0,984796","58,029901","23,021412","38,028381","54,928862","58,029901","30,891939"
smooth,none,ica,xy,wavelet,abs,fft,"0,984796","58,029901","23,021412","38,028381","54,928862","58,029901","30,891939"
smooth,none,ica,xy,none,none,fft,"0,984289","58,029901","23,021665","38,028381","54,928862","58,029901","30,950857"
smooth,none,ica,xy,smooth,none,fft,"0,984289","58,029901","23,021665","38,028381","54,928862","58,029901","30,950857"
smooth,none,ica,xy,bandpass,none,fft,"0,984289","58,029901","23,021665","38,028381","54,928862","58,029901","30,950857"
smooth,none,ica,xy,wavelet,none,fft,"0,984289","58,029901","23,021665","38,028381","54,928862","58,029901","30,950857"
smooth,abs,pca,yz,none,none,fft,"0,984289","56,028634","23,022426","32,023059","41,026657","56,028634","25,990947"
